1个女性,1girl
迷你女孩,minigirl
泰迪熊,teddy_bear
双腿并拢,legs_together
手表,watch
天使的翅膀,angel_wings
运动夹克,track_jacket
黑色水手服,black_serafuku
枕着头,head_rest
托着头,head_rest
狗尾巴,dog_tail
抓着屁股,ass_grab
蜷起来的马尾,folded_ponytail
帽子被摘下,hat_removed
摘下帽子,hat_removed
舰炮,turret
戴眼镜的,bespectacled
乳房上有痣,mole_on_breast
蓝色,blue_theme
绺发发带,tress_ribbon
蓝色鞋类,blue_footwear
有不现实的包裹程度的衣服,impossible_clothes
冰棒,popsicle
棒冰,popsicle
爪子姿势,paw_pose
金色镶边,gold_trim
白色的皮肤,white_skin
无脸部男性,faceless_male
幽灵,ghost
红色围巾,red_scarf
兔子,rabbit
蓝色的一件泳衣,blue_one-piece_swimsuit
披巾,shawl
披帛,shawl
精灵球,poke_ball
紫色蝴蝶结,purple_bow
白色瞳孔,white_pupils
只一边戴着耳环,single_earring
裹胸布,sarashi
身材丰满的,plump
棕色短裙,brown_skirt
双膝并拢双脚分开,knees_together_feet_apart
浴衣,yukata
手插在口袋里,hand_in_pocket
香烟,cigarette
白色水手领,white_sailor_collar
手放在两腿之间,hand_between_legs
戴着护套的,sheathed
入鞘的,sheathed
双胞胎,twins
披下来的头发,hair_down
年龄差,age_difference
吸管,drinking_straw
龙娘,dragon_girl
页码,page_number
倒挂的,upside-down
敞开式外套,open_coat
鬼,oni
黑色腰带,black_belt
严肃的,serious
高领,high_collar
牛仔裤,jeans
棕色连裤袜,brown_pantyhose
傻笑,smirk
得意的笑,smirk
军帽,military_hat
光照,light_rays
异物插入,object_insertion
有伤的,injury
体现内心想法的会话气泡,thought_bubble
棕色夹克,brown_jacket
迷你帽子,mini_hat
蓝色内裤,blue_panties
礼袍,robe
黑色外套,black_coat
姿势,pose
搭肩衫,tabard
黄丝带,yellow_ribbon
黑色背心,black_vest
棒棒糖,lollipop
条纹衬衫,striped_shirt
环状耳环,hoop_earrings
股沟,butt_crack
黄色衬衫,yellow_shirt
睡衣,pajamas
有patreon用户名,patreon_username
乳摇,bouncing_breasts
矿石,crystal
头冠,circlet
灯笼,lantern
红玫瑰,red_rose
条纹蝴蝶结,striped_bow
现代改编,contemporary
正常位,missionary
睁大眼睛,wide-eyed
水滴,water_drop
巧克力,chocolate
符纸,ofuda
眉毛被头发隐藏,eyebrows_hidden_by_hair
礼帽,top_hat
麻花辫马尾,braided_ponytail
跳跃的,jumping
胸甲,breastplate
岩石,rock
简朴的画作,oekaki
从背后抱上来,hug_from_behind
一种发卡夹成的发型特征,hairpin
伸出的手,outstretched_hand
白色短裤,white_shorts
前景模糊,blurry_foreground
手提包,handbag
部分无指手套,partially_fingerless_gloves
筷子,chopsticks
抱着某物,object_hug
身高差,height_difference
镜子,mirror
皮带扣,belt_buckle
粉色的嘴唇,pink_lips
运动内衣,sports_bra
彩色的睫毛,colored_eyelashes
情人节,valentine
花束,bouquet
整张脸泛红,full-face_blush
木地板,wooden_floor
白色发带,white_hairband
台阶,stairs
带柄的杯子,mug
马克杯,mug
下雪,snowing
纸张,paper
脸上有血,blood_on_face
触手头发,tentacle_hair
黑色领结,black_bowtie
山,mountain
蓝色领带,blue_necktie
运动服,sportswear
挎包,shoulder_bag
单肩背包,shoulder_bag
白色和服,white_kimono
遮着乳房,covering_breasts
水下,underwater
婚纱,wedding_dress
巫女,miko
星形发饰,star_hair_ornament
撑伞,holding_umbrella
成熟的男性,mature_male
城市,city
蛇,snake
ACG流行款服装,meme_attire
跳蛋,vibrator
眼中闪现强烈的情感,glint
人偶,doll
玩偶,doll
只画了一部分躯干,cropped_torso
拨弄衣服,adjusting_clothes
灯笼裤,bloomers
兽耳头罩,animal_hood
绿色夹克,green_jacket
女仆装,enmaided
战斗姿态,fighting_stance
摆着架势的,fighting_stance
头发上系着铃铛,hair_bell
内裤挪到一边,panties_aside
写上去的字,sign
撅嘴,pout
射在头发上,cum_on_hair
挥手,waving
露背装,backless_outfit
冰淇淋,ice_cream
飞行器,aircraft
优雅地提着裙子,skirt_hold
写实的,realistic
借鉴的角色,borrowed_character
草莓,strawberry
额前有图案,forehead_mark
运动导致的模糊,motion_blur
有多种颜色的眼睛,multicolored_eyes
缠着绷带的手臂,bandaged_arm
老鼠耳朵,mouse_ears
文字元素,text_focus
翻开的书,open_book
鼻子,nose
汤勺,spoon
橙色蝴蝶结,orange_bow
一只脚上挂着内裤,panties_around_one_leg
粉色胸罩,pink_bra
动漫里的没有缝的牙齿,round_teeth
卡片,card
成熟的女性,mature_female
扬起的双眉,raised_eyebrows
姐弟,brother_and_sister
兄妹,brother_and_sister
白色的一件泳衣,white_one-piece_swimsuit
一只眼被遮住,one_eye_covered
高领毛衣,turtleneck_sweater
交叉的刘海,crossed_bangs
前领带比基尼上衣,front-tie_bikini_top
内层挑染,colored_inner_hair
双手插在兜里,hands_in_pockets
护士帽,nurse_cap
八分音符,eighth_note
正中间开口的服装,center_opening
遮阳帽,visor_cap
阴核,clitoris
栅栏,fence
头巾,bandana
发带,hair_tie
胡子,mustache
脚镯,anklet
木屐,geta
椰树,palm_tree
皮带,leash
龙,dragon
公主发型,hime_cut
水手帽,sailor_hat
白色裤子,white_pants
豆豆眉,short_eyebrows
短眉毛,short_eyebrows
沙,sand
锚形符号,anchor_symbol
灰色夹克,grey_jacket
手持法杖,holding_staff
胡茬,stubble
挡住嘴巴,covering_mouth
饮料,drink
绿色头饰,green_headwear
触角,antennae
蓝色皮肤,blue_skin
黄色的花,yellow_flower
脸朝下屁股朝上,top-down_bottom-up
假阴茎,dildo
臀部为焦点,hip_focus
缶,can
白色连身衣,white_leotard
门,door
坐在人身上,sitting_on_person
绿色衬衫,green_shirt
餐叉,fork
眼睛上的疤痕,scar_across_eye
青蛙发饰,frog_hair_ornament
在地板上,on_floor
异色,alternate_color
伸展双臂,spread_arms
橙色背景,orange_background
遮眼,blindfold
眼罩,blindfold
理头发,adjusting_hair
黑色的一件泳衣,black_one-piece_swimsuit
龙尾,dragon_tail
照相机,camera
不对称的刘海,asymmetrical_bangs
圆形眼镜,round_eyewear
口罩,mouth_mask
皱着眉头,furrowed_brow
舔嘴唇,licking_lips
拱背,arched_back
魔杖,wand
紫色的花,purple_flower
草帽,straw_hat
纹章,emblem
扇子,folding_fan
幻想,fantasy
音乐,music
啊嘿颜比V,double_v
苹果,apple
低腰款式,lowleg
双手垂放,arms_at_sides
绿色丝带,green_ribbon
锐利的手指甲,sharp_fingernails
太阳,sun
露肩连衣裙,off-shoulder_dress
用夹克披肩,jacket_on_shoulders
跨人种的,interracial
向日葵,sunflower
一部分头部没画进框里,head_out_of_frame
毯子,blanket
暖袖,arm_warmers
炮,cannon
长连衣裙,long_dress
仿造的尾巴,fake_tail
猥亵,groping
白大褂,labcoat
猿辔,gag
塞口物,gag
侧身坐,yokozuwari
尤指女性刚性交时畏缩的表情,wince
用手扶着,railing
哥特萝莉,gothic_lolita
抹胸比基尼,bandeau
兔子女孩,rabbit_girl
头发长度变化,alternate_hair_length
地平线,horizon
粉色鞋类,pink_footwear
心形发饰,heart_hair_ornament
白色翅膀,white_wings
记名牌,name_tag
静脉凸起的阴茎,veiny_penis
紫色丝带,purple_ribbon
发髻盖,bun_cover
解开纽扣后,unbuttoned
单腿抬高,leg_lift
棕色头饰,brown_headwear
粉色比基尼,pink_bikini
山羊胡,goatee
黑色紧身衣,black_bodysuit
拿着衣服,holding_clothes
高开衩的内裤,highleg_panties
花朵点缀的背景,floral_background
有花香的感觉,floral_background
天使,angel
中文,chinese_text
肌肉发达的女性,muscular_female
时钟,clock
分支,branch
正太,shota
人魂,hitodama
把手放在自己的脸颊上,hand_on_own_cheek
乳贴,pasties
棕色的裤袜,brown_legwear
蓝色和服,blue_kimono
无檐帽,beanie
黑色巩膜,black_sclera
可以看见一部分外阴,partially_visible_vulva
犬娘,dog_girl
里面穿着泳衣,swimsuit_under_clothes
人造人,android
手触碰帽子,hand_on_headwear
吸烟,smoking
母乳,lactation
搾乳,lactation
喷乳,lactation
红色发带,red_hairband
解开的衣物,untied
没穿好的衣物,untied
眼球,eyeball
衬裙,petticoat
毛茸茸的女性,furry_female
露肩衬衫,off-shoulder_shirt
背靠背,back-to-back
足袋,tabi
带着花的帽子,hat_flower
超短裙,microskirt
红色斗篷,red_cape
勒着下胸围的衣服,underbust
乳头走光,nipple_slip
脸上有食物,food_on_face
阿嘿颜,ahegao
学兰,gakuran
书架,bookshelf
篮子,basket
战甲裙,armored_dress
下臂护甲,vambraces
标志,logo
南瓜灯,jack-o'-lantern
敷衍的打码,pointless_censoring
菱形花纹,argyle
系带靴,lace-up_boots
小圆点鼻,dot_nose
交叉吊带,criss-cross_halter
角色公仔,character_doll
紫色衬衫,purple_shirt
屁股为焦点,ass_focus
衣服的抽绳,drawstring
报童帽,cabbie_hat
妖精的翅膀,fairy_wings
百奇,pocky
吊带裙,suspender_skirt
挂肩宽阔外长裤,suspender_skirt
拉开拉链的,unzipped
从背后揉胸,grabbing_from_behind
从背后抓住胸部,grabbing_from_behind
尾饰,tail_ornament
唾液拉丝,saliva_trail
轮廓,silhouette
黑色袖子,black_sleeves
有领连衣裙,collared_dress
大乳晕,large_areolae
膝窝,kneepits
手放在对方的肩上,hand_on_another's_shoulder
裆部的缝,crotch_seam
默剧漫画,silent_comic
体格差,size_difference
紫色指甲,purple_nails
脸上贴着创可贴,bandaid_on_face
礼品盒,gift_box
狼女孩,wolf_girl
绷紧的衣服,taut_clothes
御币,gohei
白色围巾,white_scarf
大阴茎,large_penis
蒙住的嘴,covered_mouth
温泉,onsen
锚,anchor
轮奸,gangbang
蓝色长裤,blue_pants
蝴蝶发饰,butterfly_hair_ornament
白色外套,white_coat
红色背心,red_vest
集合绘,everyone
喝,drinking
黄色的阿斯科特,yellow_ascot
蓝色手套,blue_gloves
军用载具,military_vehicle
复古Artstyle,retro_artstyle
身体往后靠,leaning_back
奶牛系印花,cow_print
海军制服,naval_uniform
牛耳朵,cow_ears
冬装,winter_clothes
在头上,on_head
太阳裙,sundress
背心裙,sundress
吉他,guitar
新娘吊袜带,bridal_garter
高开衩的泳衣,highleg_swimsuit
没画出鼻子,no_nose
起风效果,wind_lift
上升气流,wind_lift
拿着花,holding_flower
笔,pen
泳池,pool
胸口带花边的服装,center_frills
抓住手臂,arm_grab
青蛙,frog
双分镜漫画,2koma
蓝色领结,blue_bowtie
电,electricity
方格的衣服,checkered_clothes
心形马赛克,heart_censor
玻璃,glass
瓷砖,tiles
细肩带,spaghetti_strap
细吊带,spaghetti_strap
肩带式,spaghetti_strap
魔女,witch
扶眼镜,adjusting_eyewear
连指手套,mittens
旗,flag
指甲油,toenail_polish
胸甲,muneate
朱唇,red_lips
头上,headpat
敬礼,salute
结婚戒指,wedding_ring
棕色的大腿,brown_thighhighs
阅读,reading
黑色斗篷,black_cape
手腕被束缚,bound_wrists
栗子嘴,chestnut_mouth
踝靴,ankle_boots
手镯,bangle
女服务员,waitress
大镰刀,scythe
自拍照,selfie
韩文,korean_text
紫色比基尼,purple_bikini
外卷发型,flipped_hair
双排纽扣,double-breasted
发簪,hair_stick
教室,classroom
泛指覆盖面少的吊带胸罩,strap_gap
面向别处,facing_away
飞机,airplane
不均匀的腿衣,uneven_legwear
超长的头发,absurdly_long_hair
蓝色大腿,blue_thighhighs
有台词的,talking
色差,chromatic_aberration
沙滩球,beachball
汽车,car
平顶帽,flat_cap
司机帽,flat_cap
以食品为主题的发饰,food-themed_hair_ornament
女儿,female_child
手表,wristwatch
得意脸,smug
耳罩,earmuffs
魔法,magic
皮草夹克,fur-trimmed_jacket
内陷乳头,inverted_nipples
背心裙,pinafore_dress
无袖连衣裙,pinafore_dress
拉下自己的衣物,pulled_by_self
被塞口的,gagged
手朝向自己嘴,hand_to_own_mouth
修女,nun
舰装,rigging
比基尼当内衣,bikini_under_clothes
角上有饰物,horn_ornament
射满脸,bukkake
光,light
战斗,battle
比试,battle
战争,battle
游戏,battle
水桶,bucket
表示角色注意到了什么的线条,notice_lines
双手放在自己的胸口,hands_on_own_chest
护士,nurse
盆栽,potted_plant
啦啦队,cheerleader
路,road
裸背,bare_back
衬衫外有其他衣服,shirt_tucked_in
装甲靴,armored_boots
玩弄乳头,nipple_tweak
表疑惑的会话气泡,spoken_question_mark
榻榻米,tatami
耳钉,stud_earrings
机娘,mecha_musume
三角头巾,triangular_headpiece
蜜缝,cleft_of_venus
哈卡马短裙,hakama_short_skirt
性暗示,sexually_suggestive
眼线,eyeliner
画风模仿,style_parody
牛角,cow_horns
蛇形发饰,snake_hair_ornament
蛙头发饰,snake_hair_ornament
动物系装扮,animal_costume
拿着精灵球,holding_poke_ball
突击步枪,assault_rifle
脚重点,foot_focus
逆强奸,femdom
灯,lamp
轻轻向侧面瞥,sideways_glance
长凳,bench
忍者,ninja
浅蓝色头发,light_blue_hair
带蝴蝶结的胸罩,bow_bra
裸体且穿着衬衫,naked_shirt
灌木,bush
幸福的做爱,happy_sex
控制器,controller
鳞片,scales
蜡烛,candle
头发遮着双眼,hair_over_eyes
城市背景,cityscape
骑,riding
工作服,overalls
管顶,tube_top
掀到头上的面具,mask_on_head
咬,biting
眼袋,bags_under_eyes
婚纱头纱,bridal_veil
错误的人体结构,bad_anatomy
解开的裤子拉链,open_fly
法式冠编发,crown_braid
兔子玩偶,stuffed_bunny
迷你皇冠,mini_crown
莎笼,sarong
沙滩浴巾,sarong
白色毛衣,white_sweater
棕色连衣裙,brown_dress
关节,joints
妖精,fairy
粉色头饰,pink_headwear
冰翼,ice_wings
遮着裆部,covering_crotch
日荫,shade
日本铠甲,japanese_armor
紫色内裤,purple_panties
棕色皮带,brown_belt
水手服款衬衫,sailor_shirt
三角嘴,triangle_mouth
高潮,orgasm
绝顶,orgasm
桃,peach
黑暗,dark
湿衬衫,wet_shirt
露趾裤袜,toeless_legwear
手伸来方向的视角,pov_hands
钥匙,key
红色和服,red_kimono
耳后有头发,hair_behind_ear
拥抱自己的腿,hugging_own_legs
线缆,cable
绯袴,red_hakama
创造物,creature
气泡,air_bubble
朝画外伸手,reaching_out
小学书包,randoseru
宇宙,space
鸟翅膀,bird_wings
洛丽塔发带,lolita_hairband
百褶连衣裙,pleated_dress
5个男性,5boys
入浴,bathing
印花裤袜,print_legwear
油纸伞,oil-paper_umbrella
驾驶员专用服,pilot_suit
武装带,holster
嘴里有食物,food_in_mouth
蓝色连身衣,blue_leotard
盘腿坐,indian_style
鱼网连裤袜,fishnet_pantyhose
自己的手紧紧抓住,own_hands_clasped
扶桑花,hibiscus
异瞳,alternate_eye_color
课桌,school_desk
印花和服,print_kimono
爪印图案,paw_print
乳袋,breast_pocket
匕首,dagger
压在墙上,against_wall
红色内裤,red_panties
在笑的,laughing
单侧面包,single_side_bun
红色项圈,red_choker
双手放在自己的脸上,hands_on_own_face
盘起来的头发,hair_up
发情,steaming_body
嘎哦,claw_pose
蕾丝边裤袜,lace-trimmed_legwear
湿头发,wet_hair
黄色比基尼,yellow_bikini
星星眼,star-shaped_pupils
EVA驾驶员服,plugsuit
露出一只乳房,one_breast_out
发色变化,alternate_hair_color
雪花,snowflakes
绳子,string
双手比心,heart_hands
胡萝卜,carrot
圆斑背景,polka_dot_background
洗澡,bath
蓝玫瑰,blue_rose
交叉花边服饰,cross-laced_clothes
喝醉的,drunk
红色裤袜,red_legwear
乌纱,tate_eboshi
花边衬衫,frilled_shirt
鞘,scabbard
麻布,sack
兽爪手套,paw_gloves
护腕,bracer
乱伦,incest
阳伞,parasol
月牙发饰,crescent_hair_ornament
拉伸,stretching
襷,tasuki
黑色项圈,black_collar
肛门物体插入,anal_object_insertion
白色轮廓,white_outline
浣熊耳朵,raccoon_ears
秋叶,autumn_leaves
不对称的翅膀,asymmetrical_wings
肛门内射,cum_in_ass
连体裤袜,bodystocking
缎带项圈,ribbon_choker
提着包,holding_bag
樱丘女子高等学校校服,sakuragaoka_high_school_uniform
锥头发包,cone_hair_bun
星形图案,star_print
星形印花,star_print
办公室女职员,office_lady
脸部画有图案,facepaint
娇小的,petite
手接触到对方的脸,hand_on_another's_face
鸟居,torii
计算机,computer
茶壶,teapot
红酒杯,wine_glass
束腕,wrist_scrunchie
船艇,watercraft
服装上有露出肚脐的开口,navel_cutout
斧头,axe
羽毛发饰,feather_hair_ornament
拿着扇子,holding_fan
鹿角,antlers
拿着瓶子,holding_bottle
拉链的拉片,zipper_pull_tab
勾玉,magatama
南瓜,pumpkin
虎耳,tiger_ears
装饰性的角,fake_horns
系绳内裤,string_panties
腰间的翅膀,low_wings
羽织,haori
蕾丝边内裤,lace-trimmed_panties
新年快乐,happy_new_year
紫色手套,purple_gloves
十二生肖,chinese_zodiac
透明的,transparent
射在衣服上,cum_on_clothes
修道服,habit
万圣节装扮,halloween_costume
拖鞋,slippers
腹部,belly
黑色边框,black_border
双色裤袜,mismatched_legwear
黑色毛衣,black_sweater
乳头穿刺,nipple_piercing
像素绘,pixel_art
日式点心,wagashi
手臂有纹身,arm_tattoo
绳缚,shibari
泳衣晒痕,one-piece_tan
红色大腿,red_thighhighs
粉色和服,pink_kimono
衣物紧紧的,tight
托着盘子,holding_tray
棕色衬衫,brown_shirt
艺术家徽标,artist_logo
毛茸茸的男性,furry_male
船形帽,garrison_cap
卫戍帽,garrison_cap
军便帽,garrison_cap
紫色夹克,purple_jacket
比基尼裙,bikini_skirt
渔网袜,fishnet_legwear
新月形装饰,crescent_hat_ornament
服装露出髋部侧面,hip_vent
吸血鬼,vampire
在衣服上鲜血,blood_on_clothes
黄色的脖子,yellow_neckerchief
露出虎牙,fang_out
露出尖牙,fang_out
鼠尾巴,mouse_tail
魔法阵,magic_circle
流鼻血,nosebleed
灰色连衣裙,grey_dress
先走汁,precum
护膝,knee_pads
秃头,bald
手放在头上,hand_on_own_head
高开衩的比基尼,highleg_bikini
抓住自己的乳房,grabbing_own_breast
弯曲的角,curled_horns
巨人,giant
邪恶的笑容,evil_smile
立绘,tachi-e
连肩衣袖,raglan_sleeves
打开开衫,open_cardigan
牛角族,draph
手臂带,arm_strap
黑色和服,black_kimono
腿部丝带,leg_ribbon
红色短裤,red_shorts
褪下的裤袜,pantyhose_pull
虎纹,tiger_print
很短的头发,very_short_hair
样品水印,sample_watermark
条纹背景,striped_background
不对称的服饰,asymmetrical_clothes
公主抱,princess_carry
分层连衣裙,layered_dress
短下摆和服,short_kimono
避孕套包装,condom_wrapper
大腿,thighlet
手碰着自己的下巴,hand_on_own_chin
紫色头饰,purple_headwear
短裤穿在裤袜外面,legwear_under_shorts
微微露出腹部,midriff_peek
绿色比基尼,green_bikini
灵气,aura
蓝色胸罩,blue_bra
踢,kicking
肩胛骨,shoulder_blades
拿着刀,holding_knife
害怕的,scared
遥望,looking_afar
事后阴道特写,after_vaginal
鱼雷,torpedo
强壮的,manly
跳舞,dancing
分层的半裙,layered_skirt
茶,tea
头上戴着花冠,head_wreath
很短的手套,half_gloves
半截手套,half_gloves
分层的衣袖,layered_sleeves
墙,wall
扛在肩上,over_shoulder
乳帘,crop_top_overhang
粉色夹克,pink_jacket
萌向的内八腿,pigeon-toed
敞开的和服,open_kimono
气球,balloon
带O型环的上衣,o-ring_top
男用内裤,male_underwear
单膝跪,one_knee
带有羽毛的帽子,hat_feather
画笔,paintbrush
手指比W,w
男孩,male_child
带O型环的比基尼,o-ring_bikini
机械臂,mechanical_arms
紫色大腿,purple_thighhighs
美人鱼,mermaid
胫甲,greaves
母女,mother_and_daughter
用过的避孕套,used_condom
黄色连衣裙,yellow_dress
一次性纸杯,disposable_cup
参考表,reference_sheet
露背连衣裙,backless_dress
皮革,leather
张开的手,open_hand
露肩装,shoulder_cutout
蕾丝边胸罩,lace-trimmed_bra
头上有动物,animal_on_head
注连绳,shimenawa
七五三绳,shimenawa
有版权署名,company_name
大洗联队军服,ooarai_school_uniform
蓝色背心,blue_vest
裸露的胸部,bare_pectorals
公开猥亵,public_indecency
绿色皮肤,green_skin
素线画,lineart
阳光,sunbeam
裸体且裹着毛巾,naked_towel
红色ascot,red_ascot
关键部位在画面外,out-of-frame_censoring
黄色裙子,yellow_skirt
胸部贴着胸部,symmetrical_docking
田野,field
竹子,bamboo
尾巴ascot,tail_raised
扶她和女性,futa_with_female
表不满和发牢骚的符号,squiggle
拟声词,sound_effects
绑着绷带的腿,bandaged_leg
星形耳环,star_earrings
多重形象的角色,multiple_persona
有限色盘作画,limited_palette
枫叶,maple_leaf
快亲上了,imminent_kiss
二男加一女,mmf_threesome
建筑,architecture
黄色夹克,yellow_jacket
蓝色的围巾,blue_neckerchief
抓着腿,leg_grab
拿着麦克风,holding_microphone
圆斑蝴蝶结,polka_dot_bow
卧室,bedroom
手持长柄武器,holding_polearm
吸奶,breast_sucking
竖大拇指,thumbs_up
衣服系在腰上,clothes_around_waist
手炮,arm_cannon
红色连身衣,red_leotard
一种漫画中常见的网点状的组色组图画法,halftone
裸体围裙,naked_apron
唱歌,singing
格子地板,checkered_floor
撒尿,peeing
失禁,peeing
无袖高领毛衣,sleeveless_turtleneck
尿,pee
在沙发上,on_couch
爆炸,explosion
手臂被束缚,bound_arms
手铐,shackles
镣铐,shackles
枷锁,shackles
头发披在胸上,hair_over_breasts
绿色的指甲,green_nails
肩部纹身,shoulder_tattoo
二穴,double_penetration
即将受孕,imminent_penetration
帽盔式发型,undercut
铅笔,pencil
大屁股,huge_ass
掀上去的胸罩,bra_lift
弹弓泳衣,slingshot_swimsuit
吊带泳衣,slingshot_swimsuit
V字泳衣,slingshot_swimsuit
废墟,ruins
夏天,summer
盖着被子的,under_covers
正在下坠的,falling
动画化,animification
偶像,idol
灰色的裤子,grey_pants
十字架项链,cross_necklace
格子呢背心,plaid_vest
紫色裤袜,purple_legwear
铁十字架,iron_cross
兽耳族,erune
大件物品的吊带,strap
Tracen校服,tracen_school_uniform
浣熊尾巴,raccoon_tail
瓷砖地板,tile_floor
牛铃,cowbell
黑化,dark_persona
坦克,tank
条纹连衣裙,striped_dress
鱼人耳,head_fins
人鱼耳,head_fins
鳍状耳朵,head_fins
棕色长裤,brown_pants
藤曼,vines
拉开裙子,skirt_pull
蘑菇,mushroom
房子,house
印花衬衫,print_shirt
以作者本人为蓝本,artist_self-insert
名称连接,name_connection
日式英语,ranguage
紧身裤,leggings
袖口,sleeve_cuffs
带钉手镯,spiked_bracelet
摘眼镜,eyewear_removed
白色斗篷,white_cape
身体皮毛,body_fur
紫色鞋类,purple_footwear
蓝色发带,blue_hairband
长鬓角,long_sideburns
黑猫,black_cat
会话气泡里带感叹号,spoken_exclamation_mark
脸贴脸,face-to-face
恼怒的,annoyed
淫纹,pubic_tattoo
狐狸面具,fox_mask
米色背景,beige_background
缝合的缝线,stitches
握着头发,holding_hair
手指绕着头发,holding_hair
阴道异物插入,vaginal_object_insertion
大尺寸武器,huge_weapon
电视,television
比基尼盔甲,bikini_armor
黑色围巾,black_scarf
盃,sakazuki
三格漫画,3koma
垫肩,shoulder_pads
手指没放在扳机上,trigger_discipline
独眼,one-eyed
悲伤的,sad
黑色连帽衫,black_hoodie
浴室,bathroom
性感女性睡衣,babydoll
甜甜圈,doughnut
托胸,arm_under_breasts
胸部互碰,asymmetrical_docking
胸顶着胸,asymmetrical_docking
三人夹三明治,sandwiched
歪着的头饰,tilted_headwear
舌吻,french_kiss
拉着裤子,pants_pull
兜裆布,fundoshi
热裤,cutoffs
手放在自己的膝盖上,hand_on_own_knee
耳机挂在脖子上,headphones_around_neck
迷彩,camouflage
妖娆的腰,narrow_waist
游戏王决斗怪兽,duel_monster
隐形椅子,invisible_chair
毛衣连衣裙,sweater_dress
手放自己大腿,hand_on_own_thigh
黑色的围巾,black_neckerchief
扯着比基尼,bikini_pull
老的,old
踮起脚尖,tiptoes
面包,bread
平台鞋,platform_footwear
白色披风,white_capelet
舔阴,cunnilingus
白玫瑰,white_rose
星空背景,starry_background
短裙里穿着短裤,shorts_under_skirt
脸颊上的疤痕,scar_on_cheek
方格背景,checkered_background
耳机,earphones
橙色短裙,orange_skirt
飞溅,splashing
被窝,futon
圈圈眼,ringed_eyes
条纹领带,striped_necktie
学生证,id_card
身份证,id_card
抱着动物,holding_animal
M字摆腿,m_legs
连体泳衣,casual_one-piece_swimsuit
星帽装饰,star_hat_ornament
液体滴落,dripping
美式短袜,bobby_socks
锚形发饰,anchor_hair_ornament
解开部分纽扣,partially_unbuttoned
新月,crescent_moon
头发很多的,big_hair
有色眼镜,tinted_eyewear
移动门,sliding_doors
手臂袜带,arm_garter
白色的眼睛,white_eyes
配音演员的连接,voice_actor_connection
透视,x-ray
头上的叶子,leaf_on_head
牛娘,cow_girl
白色项圈,white_choker
吸烟管,smoking_pipe
广角镜头,wide_shot
握住他人的手腕,holding_another's_wrist
灰色鞋类,grey_footwear
砖墙,brick_wall
蒙住的眼,covered_eyes
解开的比基尼,untied_bikini
在身上写字,body_writing
分开,split
骑扫帚,broom_riding
手铐,handcuffs
泡脚,soaking_feet
没画出瞳孔,no_pupils
花边内裤,frilled_panties
拿着礼物,holding_gift
水蓝色指甲,aqua_nails
毛皮镶边袖子,fur-trimmed_sleeves
冬季,winter
收缩的瞳孔,constricted_pupils
搁着胸部,breast_rest
灰色皮肤,grey_skin
在地上,on_ground
有两条尾巴,two_tails
bonnet女帽,bonnet
包皮,foreskin
脐钉,navel_piercing
两色连衣裙,two-tone_dress
太极图,yin_yang
花边蝴蝶结,frilled_bow
蓝色的领饰,blue_neckwear
单脚不在图内,foot_out_of_frame
头上有非头饰类的物体,object_on_head
叶子发饰,leaf_hair_ornament
紫色和服,purple_kimono
以动物为焦点,animal_focus
